order_id,order_date,ship_date,customer_id,customer_name,segment,city,state,region,total_sales,total_items,total_discount,total_profit,num_products
CA-2014-115084,10/18/2014,10/22/2014,LS-17200,Luke Schmidt,Corporate,Texarkana,Arkansas,South,605.34,6,0.0,145.2816,1
CA-2014-115133,9/26/2014,9/30/2014,DA-13450,Dianna Arnett,Home Office,Lancaster,Ohio,East,52.752,12,0.6,12.828,3
CA-2014-115161,1/31/2014,2/2/2014,LC-17050,Liz Carlisle,Consumer,Mission Viejo,California,West,290.666,2,0.15,3.4196,1
CA-2014-115259,8/25/2014,8/27/2014,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,199.256,25,0.8,67.7109,4
CA-2014-115336,11/18/2014,11/25/2014,AB-10600,Ann Blume,Corporate,Chicago,Illinois,Central,14.48,5,0.8,-23.892,1
CA-2014-115357,8/6/2014,8/11/2014,RF-19735,Roland Fjeld,Consumer,Columbia,South Carolina,South,62.91,3,0.0,22.6476,1
CA-2014-115791,1/16/2014,1/18/2014,DL-13315,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,East,299.964,14,1.5,-5.9335,4
CA-2014-115812,6/9/2014,6/14/2014,BH-11710,Brosina Hoffman,Consumer,Los Angeles,California,West,3714.304,38,0.8,300.7687,7
CA-2014-115889,11/2/2014,11/6/2014,SH-20395,Shahid Hopkins,Consumer,San Francisco,California,West,409.304,4,0.2,110.465,2
CA-2014-115973,11/24/2014,11/26/2014,NG-18430,Nathan Gelder,Consumer,Cincinnati,Ohio,East,2.624,1,0.2,0.4264,1
CA-2014-115980,7/15/2014,7/19/2014,VW-21775,Victoria Wilson,Corporate,Sioux Falls,South Dakota,Central,9.51,6,0.0,3.9882,2
CA-2014-116190,7/26/2014,8/1/2014,SG-20470,Sheri Gordon,Consumer,Atlanta,Georgia,South,256.48,18,0.0,104.1415,3
CA-2014-116239,3/4/2014,3/4/2014,CL-12565,Clay Ludtke,Consumer,Columbia,South Carolina,South,354.9,5,0.0,17.745,1
CA-2014-116246,9/12/2014,9/17/2014,LW-17215,Luke Weiss,Consumer,New York City,New York,East,3785.292,6,0.1,420.588,1
CA-2014-116407,11/15/2014,11/21/2014,JF-15190,Jamie Frazer,Consumer,Johnson City,Tennessee,South,362.176,9,0.6,37.3976,3
CA-2014-116568,12/14/2014,12/20/2014,BM-11785,Bryan Mills,Consumer,Deltona,Florida,South,186.304,4,0.2,13.9728,1
CA-2014-116666,5/8/2014,5/10/2014,KT-16480,Kean Thornton,Consumer,Philadelphia,Pennsylvania,East,1799.97,5,0.4,239.996,1
CA-2014-116673,12/15/2014,12/19/2014,JO-15280,Jas O'Carroll,Consumer,San Diego,California,West,6.16,2,0.0,1.9712,1
CA-2014-116757,6/30/2014,7/4/2014,MS-17980,Michael Stewart,Corporate,Houston,Texas,Central,47.232,11,0.4,16.2648,2
CA-2014-116785,4/26/2014,4/30/2014,MH-17290,Marc Harrigan,Home Office,Los Angeles,California,West,34.0,7,0.0,12.002,2
CA-2014-116834,10/11/2014,10/16/2014,Dp-13240,Dean percer,Home Office,Seattle,Washington,West,408.47,16,0.0,77.691,2
CA-2014-116904,9/23/2014,9/28/2014,SC-20095,Sanjit Chand,Consumer,Minneapolis,Minnesota,Central,9900.19,17,0.0,4668.6935,4
CA-2014-116932,7/21/2014,7/25/2014,ME-18010,Michelle Ellison,Corporate,San Francisco,California,West,1173.616,8,0.4,103.1748,3
CA-2014-117016,3/4/2014,3/9/2014,SC-20095,Sanjit Chand,Consumer,Margate,Florida,South,15.552,3,0.2,2.3328,1
CA-2014-117317,10/19/2014,10/19/2014,JF-15490,Jeremy Farry,Consumer,Los Angeles,California,West,13.44,3,0.0,6.5856,1
CA-2014-117345,8/1/2014,8/5/2014,BF-10975,Barbara Fisher,Corporate,Charlotte,North Carolina,South,202.896,10,0.8,57.6448,4
CA-2014-117429,10/7/2014,10/13/2014,MR-17545,Mathew Reese,Home Office,Philadelphia,Pennsylvania,East,129.92,5,0.2,21.112,1
CA-2014-117464,7/22/2014,7/24/2014,NP-18325,Naresj Patel,Consumer,San Francisco,California,West,1136.092,20,0.4,162.7472,4
CA-2014-117478,9/21/2014,9/24/2014,LH-16750,Larry Hughes,Consumer,Philadelphia,Pennsylvania,East,6.57,3,0.7,-5.037,1
CA-2014-117639,5/21/2014,5/25/2014,MW-18235,Mitch Willingham,Corporate,Virginia Beach,Virginia,South,3333.9,10,0.0,1449.5187,2
CA-2014-117709,5/4/2014,5/8/2014,PM-18940,Paul MacIntyre,Consumer,Jackson,Michigan,Central,46.8,4,0.0,21.06,1
CA-2014-117765,9/7/2014,9/13/2014,RB-19465,Rick Bensley,Home Office,Tulsa,Oklahoma,Central,643.78,11,0.0,178.271,4
CA-2014-118192,1/13/2014,1/18/2014,MM-17920,Michael Moore,Consumer,Newark,Ohio,East,40.846,9,0.9,10.5716,2
CA-2014-118276,12/29/2014,1/2/2015,MG-17890,Michael Granlund,Home Office,Saint Charles,Illinois,Central,8.736,3,0.6,-4.8048,1
CA-2014-118304,4/29/2014,5/4/2014,KH-16360,Katherine Hughes,Consumer,Dover,Delaware,East,19.98,2,0.0,5.1948,1
CA-2014-118339,3/17/2014,3/24/2014,BN-11515,Bradley Nguyen,Consumer,Lakeville,Minnesota,Central,249.92,31,0.0,108.1918,5
CA-2014-118962,8/5/2014,8/9/2014,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,472.044,12,0.2,84.3616,3
CA-2014-118976,4/28/2014,5/3/2014,MY-18295,Muhammed Yedwab,Corporate,Baltimore,Maryland,East,526.96,14,0.0,141.7728,4
CA-2014-119032,11/27/2014,12/3/2014,MS-17770,Maxwell Schwartz,Consumer,New York City,New York,East,3.76,2,0.0,1.316,1
CA-2014-119144,11/16/2014,11/18/2014,JD-16150,Justin Deggeller,Corporate,Los Angeles,California,West,730.8525,10,0.35,17.5524,3
CA-2014-119151,11/25/2014,11/29/2014,MP-18175,Mike Pelletier,Home Office,New York City,New York,East,1393.872,7,0.2,17.9526,2
CA-2014-119172,5/11/2014,5/15/2014,HD-14785,Harold Dahlen,Home Office,Chicago,Illinois,Central,122.052,12,1.0,-166.8786,2
CA-2014-119375,11/17/2014,11/22/2014,YC-21895,Yoseph Carroll,Corporate,Newark,Delaware,East,3116.49,15,0.0,833.7633,3
CA-2014-119466,12/15/2014,12/21/2014,SP-20860,Sung Pak,Corporate,Chicago,Illinois,Central,8.544,2,0.6,-7.476,1
CA-2014-119529,11/3/2014,11/5/2014,DM-13345,Denise Monton,Corporate,Orange,New Jersey,East,5.76,2,0.0,2.8224,1
CA-2014-119977,10/8/2014,10/13/2014,DN-13690,Duane Noonan,Consumer,New York City,New York,East,123.92,4,0.0,55.764,1
CA-2014-120096,7/4/2014,7/7/2014,KE-16420,Katrina Edelman,Corporate,Aurora,Colorado,West,209.968,6,0.4,65.3808,2
CA-2014-120243,12/27/2014,12/30/2014,AT-10435,Alyssa Tate,Home Office,Los Angeles,California,West,11.56,4,0.0,5.4332,1
CA-2014-120278,11/7/2014,11/12/2014,MS-17365,Maribeth Schnelling,Consumer,Wausau,Wisconsin,Central,317.48,14,0.0,90.4306,4
CA-2014-120411,9/20/2014,9/23/2014,SB-20185,Sarah Brown,Consumer,Chicago,Illinois,Central,504.55,7,0.5,-67.015,2
CA-2014-120432,8/24/2014,8/26/2014,DW-13585,Dorothy Wardle,Corporate,Owensboro,Kentucky,South,25.5,3,0.0,6.63,1
CA-2014-120474,12/1/2014,12/3/2014,RP-19390,Resi Pölking,Consumer,Madison,Wisconsin,Central,2854.48,12,0.0,686.4744,2
CA-2014-120544,11/23/2014,11/27/2014,SS-20140,Saphhira Shifley,Corporate,Mesquite,Texas,Central,46.088,12,1.6,-88.0328,3
CA-2014-120670,11/2/2014,11/6/2014,JK-16120,Julie Kriz,Home Office,Fort Lauderdale,Florida,South,799.92,10,0.2,239.976,1
CA-2014-120768,12/19/2014,12/21/2014,IM-15070,Irene Maddox,Consumer,Florence,Alabama,South,1979.89,21,0.0,240.6027,3
CA-2014-120775,10/3/2014,10/7/2014,RD-19930,Russell D'Ascenzo,Consumer,Dallas,Texas,Central,57.908,15,2.0,-23.2796,5
CA-2014-120838,3/23/2014,3/26/2014,PO-18865,Patrick O'Donnell,Consumer,Los Angeles,California,West,935.152,8,0.2,123.701,2
CA-2014-120852,12/20/2014,12/25/2014,WB-21850,William Brown,Consumer,Grand Prairie,Texas,Central,84.872,7,1.0,-57.7316,2
CA-2014-120887,9/27/2014,10/3/2014,TS-21205,Thomas Seio,Corporate,Hackensack,New Jersey,East,87.54,3,0.0,37.6422,1
CA-2014-120950,11/6/2014,11/11/2014,GA-14515,George Ashbrook,Consumer,Columbus,Georgia,South,43.68,6,0.0,20.9664,1
CA-2014-121006,11/10/2014,11/16/2014,SC-20020,Sam Craven,Consumer,Midland,Michigan,Central,1194.87,17,0.0,299.7966,6
CA-2014-121167,11/28/2014,11/30/2014,MO-17500,Mary O'Rourke,Consumer,Freeport,New York,East,17.248,2,0.2,6.0368,1
CA-2014-121286,11/4/2014,11/8/2014,ON-18715,Odella Nelson,Corporate,Cary,North Carolina,South,66.616,8,0.4,7.8182,2
CA-2014-121573,11/3/2014,11/7/2014,SG-20605,Speros Goranitis,Consumer,New York City,New York,East,840.712,8,0.4,240.6926,3
CA-2014-121629,11/28/2014,12/2/2014,BT-11680,Brian Thompson,Consumer,Houston,Texas,Central,998.85,5,0.4,-199.77,1
CA-2014-121664,5/6/2014,5/10/2014,HP-14815,Harold Pawlan,Home Office,Los Angeles,California,West,140.736,8,0.2,52.776,1
CA-2014-121727,8/19/2014,8/24/2014,JK-15625,Jim Karlsson,Consumer,Columbus,Ohio,East,10.72,2,0.2,1.742,1
CA-2014-121762,2/14/2014,2/18/2014,ML-17395,Marina Lichtenstein,Corporate,Seattle,Washington,West,560.55,7,0.0,114.1104,3
CA-2014-121769,4/8/2014,4/12/2014,JS-15880,John Stevenson,Consumer,Toledo,Ohio,East,172.11,1,0.4,-94.6605,1
CA-2014-122070,4/22/2014,4/24/2014,AH-10030,Aaron Hawkins,Corporate,Troy,New York,East,257.752,11,0.2,124.7869,2
CA-2014-122217,11/24/2014,11/29/2014,HP-14815,Harold Pawlan,Home Office,Virginia Beach,Virginia,South,111.15,5,0.0,48.906,1
CA-2014-122336,4/13/2014,4/17/2014,JD-15895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,630.746,39,1.5,-388.396,4
CA-2014-122567,2/16/2014,2/21/2014,MN-17935,Michael Nguyen,Consumer,Dallas,Texas,Central,9.04,5,1.6,-15.658,2
CA-2014-122588,11/25/2014,11/27/2014,AR-10540,Andy Reiter,Consumer,Woonsocket,Rhode Island,East,52.96,2,0.0,20.1248,1
CA-2014-122609,11/12/2014,11/18/2014,DP-13000,Darren Powers,Consumer,Carrollton,Texas,Central,153.112,5,0.8,18.6866,2
CA-2014-122679,7/22/2014,7/28/2014,AB-10255,Alejandro Ballentine,Home Office,Los Angeles,California,West,19.68,6,0.0,6.4944,1
CA-2014-122749,12/3/2014,12/9/2014,NG-18430,Nathan Gelder,Consumer,Oklahoma City,Oklahoma,Central,479.96,4,0.0,134.3888,1
CA-2014-122882,9/7/2014,9/13/2014,SB-20290,Sean Braxton,Corporate,Philadelphia,Pennsylvania,East,539.074,10,1.5,-561.1412,4
CA-2014-122931,9/29/2014,10/3/2014,SM-20950,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,East,2358.672,27,1.6,-413.5152,6
CA-2014-123064,6/30/2014,7/2/2014,RA-19915,Russell Applegate,Consumer,Chicago,Illinois,Central,5.248,4,0.2,1.64,1
CA-2014-123127,9/8/2014,9/12/2014,SP-20620,Stefania Perrino,Corporate,Long Beach,New York,East,16.78,2,0.0,4.195,1
CA-2014-123225,7/11/2014,7/14/2014,MN-17935,Michael Nguyen,Consumer,El Paso,Texas,Central,586.336,6,0.4,46.8264,2
CA-2014-123253,8/22/2014,8/25/2014,DE-13255,Deanra Eno,Home Office,Lakewood,Ohio,East,3.912,1,0.2,1.0269,1
CA-2014-123260,8/26/2014,8/30/2014,FM-14290,Frank Merwin,Home Office,Los Angeles,California,West,176.8,8,0.0,22.984,1
CA-2014-123295,7/18/2014,7/18/2014,AH-10120,Adrian Hane,Home Office,Tucson,Arizona,West,259.136,4,0.2,-25.9136,1
CA-2014-123316,10/13/2014,10/17/2014,SP-20545,Sibella Parks,Corporate,Mount Vernon,New York,East,7.752,3,0.2,2.8101,1
CA-2014-123323,11/7/2014,11/12/2014,LH-16900,Lena Hernandez,Consumer,San Francisco,California,West,123.144,7,0.2,46.179,1
CA-2014-123344,9/24/2014,9/29/2014,JD-16060,Julia Dunbar,Consumer,San Francisco,California,West,211.96,4,0.0,8.4784,1
CA-2014-123400,2/2/2014,2/9/2014,EB-13930,Eric Barreto,Consumer,Saint Petersburg,Florida,South,199.296,7,0.9,1.348,2
CA-2014-123477,1/18/2014,1/21/2014,DW-13195,David Wiener,Corporate,Springfield,Oregon,West,64.864,4,0.2,6.4864,1
CA-2014-123498,11/7/2014,11/9/2014,TC-20980,Tamara Chand,Corporate,Houston,Texas,Central,100.398,6,1.0,-17.3256,2
CA-2014-123855,6/18/2014,6/23/2014,MC-18100,Mick Crebagga,Consumer,Los Angeles,California,West,139.8,5,0.2,12.2325,1
CA-2014-123925,12/17/2014,12/19/2014,RF-19840,Roy Französisch,Consumer,Columbus,Georgia,South,40.05,3,0.0,11.214,1
CA-2014-124023,4/7/2014,4/10/2014,PJ-19015,Pauline Johnson,Consumer,Mobile,Alabama,South,8.96,2,0.0,2.7776,1
CA-2014-124079,12/13/2014,12/17/2014,RF-19345,Randy Ferguson,Corporate,Phoenix,Arizona,West,93.174,5,0.9,3.5253,2
CA-2014-124247,12/16/2014,12/21/2014,SH-20635,Stefanie Holloman,Corporate,Sacramento,California,West,1403.92,5,0.2,70.196,1
CA-2014-124394,10/17/2014,10/22/2014,TB-21520,Tracy Blumstein,Consumer,Beaumont,Texas,Central,130.756,8,1.0,-35.2444,2
CA-2014-124429,5/27/2014,5/27/2014,MH-17785,Maya Herman,Corporate,San Diego,California,West,926.44,14,0.2,-21.1696,2
CA-2014-124464,7/14/2014,7/20/2014,SS-20515,Shirley Schmidt,Home Office,Newark,Delaware,East,39.48,1,0.0,11.0544,1
CA-2014-124478,8/8/2014,8/12/2014,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,1109.725,15,0.1,436.102,5
CA-2014-124513,9/21/2014,9/25/2014,SL-20155,Sara Luxemburg,Home Office,New York City,New York,East,66.03,3,0.0,17.1678,1
CA-2014-124618,5/2/2014,5/4/2014,CS-11860,Cari Schnelling,Consumer,Lakeland,Florida,South,479.984,2,0.2,89.997,1
CA-2014-124646,6/22/2014,6/24/2014,DV-13465,Dianna Vittorini,Consumer,Minneapolis,Minnesota,Central,663.75,6,0.0,9.7164,2
CA-2014-124688,8/27/2014,8/29/2014,CC-12610,Corey Catlett,Corporate,Springfield,Virginia,South,1812.01,12,0.0,481.4421,3
CA-2014-124702,11/18/2014,11/25/2014,MH-17785,Maya Herman,Corporate,Seattle,Washington,West,867.74,6,0.0,149.942,2
CA-2014-124709,7/27/2014,7/29/2014,GW-14605,Giulietta Weimer,Consumer,San Francisco,California,West,238.0,2,0.0,38.08,1
CA-2014-124723,8/5/2014,8/12/2014,GZ-14470,Gary Zandusky,Consumer,Texas City,Texas,Central,489.23,2,0.3,41.934,1
CA-2014-124730,11/26/2014,11/26/2014,LS-17245,Lynn Smith,Consumer,Utica,New York,East,414.63,24,0.4,139.1934,5
CA-2014-124737,8/23/2014,8/27/2014,AP-10915,Arthur Prichep,Consumer,Denver,Colorado,West,424.376,31,1.2,98.5848,6
CA-2014-124807,7/12/2014,7/15/2014,ME-17725,Max Engle,Consumer,Chicago,Illinois,Central,59.696,13,0.4,16.2758,2
CA-2014-124856,9/29/2014,10/3/2014,LD-17005,Lisa DeCherney,Consumer,New York City,New York,East,1609.32,18,0.0,445.9008,4
CA-2014-125136,9/28/2014,10/3/2014,KD-16495,Keith Dawkins,Corporate,Fayetteville,North Carolina,South,106.944,10,0.4,35.024,2
CA-2014-125150,5/16/2014,5/23/2014,PW-19030,Pauline Webber,Corporate,Los Angeles,California,West,232.88,5,0.2,17.466,1
CA-2014-125171,9/3/2014,9/3/2014,AG-10390,Allen Goldenen,Consumer,New York City,New York,East,14.4,5,0.0,7.056,1
CA-2014-125514,9/21/2014,9/22/2014,BM-11650,Brian Moss,Corporate,Omaha,Nebraska,Central,68.71,6,0.0,21.5198,3
CA-2014-125542,12/5/2014,12/7/2014,NB-18655,Nona Balk,Corporate,Philadelphia,Pennsylvania,East,521.224,11,0.4,87.3859,2
CA-2014-125556,11/14/2014,11/16/2014,ML-17410,Maris LaWare,Consumer,Fairfield,Connecticut,East,876.73,17,0.0,254.2444,2
CA-2014-125612,8/3/2014,8/8/2014,BK-11260,Berenike Kampe,Consumer,New York City,New York,East,163.62,14,0.0,51.1464,3
CA-2014-125682,11/22/2014,11/25/2014,RB-19645,Robert Barroso,Corporate,Atlanta,Georgia,South,9.96,2,0.0,4.8804,1
CA-2014-125731,9/10/2014,9/16/2014,CL-12565,Clay Ludtke,Consumer,Gresham,Oregon,West,1508.768,12,0.4,156.3088,2
CA-2014-125759,2/8/2014,2/9/2014,NM-18445,Nathan Mautz,Home Office,North Las Vegas,Nevada,West,14.56,2,0.0,5.5328,1
CA-2014-125829,11/4/2014,11/11/2014,WB-21850,William Brown,Consumer,Los Angeles,California,West,1729.416,21,0.8,159.6372,5
CA-2014-125997,9/20/2014,9/23/2014,MW-18220,Mitch Webber,Consumer,New York City,New York,East,3519.37,25,0.3,992.7092,6
CA-2014-126032,6/23/2014,6/28/2014,BS-11665,Brian Stugart,Consumer,Philadelphia,Pennsylvania,East,86.376,3,0.2,1.0797,1
CA-2014-126193,9/7/2014,9/14/2014,SS-20410,Shahid Shariari,Consumer,Oswego,Illinois,Central,321.978,13,1.8,-536.1276,3
CA-2014-126200,8/25/2014,8/29/2014,JE-15715,Joe Elijah,Consumer,Houston,Texas,Central,38.064,6,1.6,-59.6184,2
CA-2014-126277,9/13/2014,9/18/2014,LH-16900,Lena Hernandez,Consumer,Columbus,Ohio,East,2.502,3,0.7,-2.0016,1
CA-2014-126333,12/23/2014,12/28/2014,ME-18010,Michelle Ellison,Corporate,Port Arthur,Texas,Central,5.184,1,0.2,1.8144,1
CA-2014-126361,8/4/2014,8/9/2014,VD-21670,Valerie Dominguez,Consumer,Pleasant Grove,Utah,West,2126.034,27,0.4,576.5563,6
CA-2014-126403,9/9/2014,9/12/2014,RR-19525,Rick Reed,Corporate,Lowell,Massachusetts,East,2304.37,16,0.0,543.5698,4
CA-2014-126480,9/20/2014,9/24/2014,HG-14965,Henry Goldwyn,Corporate,San Diego,California,West,8.56,2,0.0,3.852,1
CA-2014-126522,9/1/2014,9/5/2014,LT-16765,Larry Tron,Consumer,Escondido,California,West,53.94,3,0.0,15.6426,1
CA-2014-126683,9/29/2014,10/1/2014,PP-18955,Paul Prost,Home Office,Seattle,Washington,West,2354.98,11,0.0,402.2562,2
CA-2014-126760,7/26/2014,8/2/2014,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,West,1891.316,17,0.4,110.6962,4
CA-2014-126802,12/29/2014,1/5/2015,ZC-21910,Zuschuss Carroll,Consumer,Chicago,Illinois,Central,38.976,3,0.6,-50.6688,1
CA-2014-126907,11/1/2014,11/8/2014,SM-20950,Suzanne McNair,Corporate,Chicago,Illinois,Central,15.696,3,0.2,5.1012,1
CA-2014-126963,6/15/2014,6/15/2014,PS-18760,Pamela Stobb,Consumer,El Paso,Texas,Central,36.544,2,0.2,11.8768,1
CA-2014-127012,8/11/2014,8/15/2014,GM-14680,Greg Matthias,Consumer,Seattle,Washington,West,76.28,4,0.0,26.8774,3
CA-2014-127131,11/24/2014,11/30/2014,HR-14830,Harold Ryan,Corporate,Seattle,Washington,West,721.476,19,0.2,79.7394,4
CA-2014-127159,5/12/2014,5/15/2014,HL-15040,Hunter Lopez,Consumer,Milwaukee,Wisconsin,Central,34.79,7,0.0,10.7849,1
CA-2014-127166,5/21/2014,5/23/2014,KH-16360,Katherine Hughes,Consumer,Houston,Texas,Central,186.908,12,1.5,-37.6056,4
CA-2014-127187,12/4/2014,12/8/2014,CP-12085,Cathy Prescott,Corporate,New York City,New York,East,129.98,2,0.0,62.3904,1
CA-2014-127299,9/19/2014,9/24/2014,JL-15835,John Lee,Consumer,Charlotte,North Carolina,South,2692.329,9,0.7,-937.4184,2
CA-2014-127383,12/31/2014,1/5/2015,CM-11815,Candace McMahon,Corporate,El Paso,Texas,Central,49.568,2,0.2,17.9684,1
CA-2014-127446,11/25/2014,11/30/2014,MC-17590,Matt Collister,Corporate,Arlington,Texas,Central,1273.623,17,1.7,-117.8601,6
CA-2014-127488,9/22/2014,9/24/2014,MS-17365,Maribeth Schnelling,Consumer,Boca Raton,Florida,South,4.608,2,0.2,1.6704,1
CA-2014-127523,5/11/2014,5/18/2014,BG-11695,Brooke Gillingham,Corporate,Watertown,New York,East,35.91,3,0.0,9.6957,1
CA-2014-127558,11/15/2014,11/18/2014,SS-20410,Shahid Shariari,Consumer,Los Angeles,California,West,803.04,8,0.0,155.3241,3
CA-2014-127586,9/26/2014,9/30/2014,CS-12400,Christopher Schild,Home Office,Seattle,Washington,West,310.12,2,0.0,80.6312,1
CA-2014-127614,2/11/2014,2/15/2014,NF-18385,Natalie Fritzler,Consumer,Chesapeake,Virginia,South,1508.13,11,0.0,186.7374,3
CA-2014-127691,7/22/2014,7/27/2014,EM-14065,Erin Mull,Consumer,New York City,New York,East,165.94,4,0.0,59.2616,2
CA-2014-127859,3/17/2014,3/20/2014,QJ-19255,Quincy Jones,Corporate,Philadelphia,Pennsylvania,East,126.624,6,0.2,41.1528,1
CA-2014-127866,7/20/2014,7/23/2014,JD-15895,Jonathan Doherty,Corporate,Riverside,California,West,602.43,11,0.0,185.3866,4
CA-2014-127936,9/2/2014,9/4/2014,CL-12565,Clay Ludtke,Consumer,New York City,New York,East,21.24,3,0.0,8.0712,1
CA-2014-127964,3/3/2014,3/8/2014,AP-10720,Anne Pryor,Home Office,New York City,New York,East,161.07,9,0.4,54.6459,3
CA-2014-128055,3/31/2014,4/5/2014,AA-10315,Alex Avila,Consumer,San Francisco,California,West,726.548,4,0.2,267.4224,2
CA-2014-128062,11/19/2014,11/22/2014,AD-10180,Alan Dominguez,Home Office,Philadelphia,Pennsylvania,East,5.88,1,0.2,1.9845,1
CA-2014-128146,6/21/2014,6/25/2014,DB-13060,Dave Brooks,Consumer,Lakewood,New Jersey,East,1326.69,9,0.0,358.2815,2
CA-2014-128209,11/17/2014,11/22/2014,GT-14710,Greg Tran,Consumer,Buffalo,New York,East,6160.616,13,0.4,676.4639,2
CA-2014-128237,3/25/2014,3/30/2014,CA-12265,Christina Anderson,Consumer,San Francisco,California,West,92.36,14,0.0,31.462,4
CA-2014-128524,11/11/2014,11/13/2014,MZ-17515,Mary Zewe,Corporate,Seattle,Washington,West,2158.694,10,0.2,784.8075,3
CA-2014-128538,10/11/2014,10/15/2014,AS-10240,Alan Shonely,Consumer,Redondo Beach,California,West,7.64,1,0.0,3.7436,1
CA-2014-128622,11/15/2014,11/17/2014,SC-20260,Scott Cohen,Corporate,San Francisco,California,West,10.95,3,0.0,3.285,1
CA-2014-128839,9/8/2014,9/13/2014,TT-21070,Ted Trevino,Consumer,Chesapeake,Virginia,South,254.97,12,0.0,111.8871,2
CA-2014-128846,4/7/2014,4/12/2014,RS-19765,Roland Schwarz,Corporate,Columbia,South Carolina,South,752.92,8,0.0,224.0423,2
CA-2014-128888,11/15/2014,11/22/2014,PB-19105,Peter Bühler,Consumer,Houston,Texas,Central,604.656,9,0.2,204.0714,1
CA-2014-128986,8/3/2014,8/5/2014,GH-14410,Gary Hansen,Home Office,Glendale,Arizona,West,93.024,3,0.2,33.7212,1
CA-2014-129091,11/22/2014,11/27/2014,RA-19885,Ruben Ausman,Corporate,Columbus,Georgia,South,1022.61,13,0.0,460.3445,4
CA-2014-129147,11/2/2014,11/6/2014,LC-17050,Liz Carlisle,Consumer,Medina,Ohio,East,609.438,16,1.5,-131.5086,3
CA-2014-129168,8/17/2014,8/23/2014,KB-16585,Ken Black,Corporate,Houston,Texas,Central,15.552,3,0.2,5.4432,1
CA-2014-129189,7/21/2014,7/25/2014,HM-14860,Harry Marie,Corporate,Dallas,Texas,Central,751.886,14,2.1,-79.1232,4
CA-2014-129364,12/8/2014,12/13/2014,TB-21250,Tim Brockman,Consumer,Salem,Oregon,West,265.784,39,2.1,13.8141,8
CA-2014-129574,5/26/2014,5/29/2014,Dp-13240,Dean percer,Home Office,Murray,Utah,West,48.4,5,0.0,23.232,1
CA-2014-129819,12/13/2014,12/15/2014,KC-16675,Kimberly Carter,Corporate,Henderson,Kentucky,South,12.39,3,0.0,5.8233,1
CA-2014-129924,7/12/2014,7/17/2014,AC-10420,Alyssa Crouse,Corporate,San Francisco,California,West,706.064,5,0.4,-14.6632,2
CA-2014-129938,12/15/2014,12/17/2014,EB-13705,Ed Braxton,Corporate,Philadelphia,Pennsylvania,East,445.802,7,0.3,-108.2662,1
CA-2014-130092,1/11/2014,1/14/2014,SV-20365,Seth Vernon,Consumer,Dover,Delaware,East,9.94,2,0.0,3.0814,1
CA-2014-130155,5/19/2014,5/22/2014,TD-20995,Tamara Dahlen,Consumer,Virginia Beach,Virginia,South,34.2,5,0.0,9.234,1
CA-2014-130274,5/3/2014,5/5/2014,JS-15940,Joni Sundaresam,Home Office,Appleton,Wisconsin,Central,21.56,7,0.0,10.3488,1
CA-2014-130421,3/3/2014,3/7/2014,SC-20020,Sam Craven,Consumer,Houston,Texas,Central,176.772,3,0.8,-459.6072,1
CA-2014-130428,3/31/2014,3/31/2014,TG-21640,Trudy Glocke,Consumer,Tampa,Florida,South,1142.165,14,1.1,89.4226,3
CA-2014-130449,9/6/2014,9/9/2014,VP-21760,Victoria Pisteka,Corporate,San Francisco,California,West,100.36,14,0.0,39.6308,2
CA-2014-130575,12/14/2014,12/16/2014,CS-11845,Cari Sayre,Corporate,Chicago,Illinois,Central,9.264,3,0.8,-13.896,1
CA-2014-130624,6/21/2014,6/24/2014,TB-21280,Toby Braunhardt,Consumer,New York City,New York,East,697.32,9,0.0,196.5762,3
CA-2014-130673,5/20/2014,5/22/2014,MC-17590,Matt Collister,Corporate,San Marcos,Texas,Central,108.444,12,1.2,-19.3413,4
CA-2014-130729,10/24/2014,10/29/2014,AA-10375,Allen Armold,Consumer,Rancho Cucamonga,California,West,34.272,3,0.2,11.1384,1
CA-2014-130813,1/6/2014,1/8/2014,LS-17230,Lycoris Saunders,Consumer,Los Angeles,California,West,19.44,3,0.0,9.3312,1
